tradeDate,symbol,adjClose,volume
2026-01-16,0175.HK,8.2499,35023976
2026-01-16,0241.HK,5.6858,12808494
2026-01-16,0267.HK,36.9763,11203289
2026-01-16,0285.HK,32.5199,4457918
2026-01-16,0288.HK,4.1389,10194919
2026-01-16,0291.HK,36.5968,4486569
2026-01-16,0386.HK,3.5533,28535759
2026-01-16,0388.HK,326.3646,3660414
2026-01-16,0669.HK,83.6775,3488758
2026-01-16,0688.HK,18.0775,6510394
2026-01-16,0700.HK,467.3825,18810858
2026-01-16,0762.HK,5.7685,13890471
2026-01-16,0823.HK,50.1091,4624244
2026-01-16,0857.HK,4.0627,22321860
2026-01-16,0868.HK,16.1683,6007669
2026-01-16,0883.HK,10.3337,20649240
2026-01-16,0939.HK,7.7082,191835642
2026-01-16,0941.HK,62.4810,8583876
2026-01-16,0960.HK,9.7621,11135505
2026-01-16,0968.HK,6.6417,7421517
2026-01-16,1038.HK,49.9084,3146110
2026-01-16,1044.HK,31.8339,2480789
2026-01-16,1088.HK,29.0455,8124021
2026-01-16,1109.HK,26.1946,18977635
2026-01-16,1113.HK,36.8050,4384797
2026-01-16,1177.HK,6.6728,26827155
2026-01-16,1211.HK,351.9448,11472701
2026-01-16,1288.HK,2.4455,72782050
2026-01-16,1299.HK,65.3826,20871643
2026-01-16,1398.HK,4.3734,344314367
2026-01-16,1928.HK,11.8295,7364647
2026-01-16,1997.HK,33.9643,2166117
2026-01-16,2007.HK,1.0505,17992303
2026-01-16,2018.HK,34.6330,4764450
2026-01-16,2020.HK,76.7082,5823380
2026-01-16,2269.HK,32.3820,6826012
2026-01-16,2313.HK,75.2035,2344515
2026-01-16,2318.HK,38.6262,21616447
2026-01-16,2319.HK,25.1000,3283329
2026-01-16,2382.HK,194.0027,5839999
2026-01-16,2388.HK,25.2509,3895810
2026-01-16,2628.HK,39.2437,33900836
2026-01-16,2688.HK,99.5494,3101502
2026-01-16,3328.HK,5.3121,114087504
2026-01-16,3988.HK,2.9202,94695137
2026-01-19,0001.HK,42.5103,5903690
2026-01-19,0002.HK,67.4185,3522617
2026-01-19,0003.HK,50.8805,2718685
2026-01-19,0005.HK,70.6211,46583352
2026-01-19,0006.HK,37.1004,2560456
2026-01-19,0011.HK,113.7821,3717595
2026-01-19,0012.HK,23.1549,975051
2026-01-19,0016.HK,70.7103,2225382
2026-01-19,0017.HK,25.1171,6113288
2026-01-19,0019.HK,70.4921,2413622
2026-01-19,0023.HK,22.6993,2984303
2026-01-19,0027.HK,49.6261,7209395
2026-01-19,0066.HK,14.4587,4902830
2026-01-19,0083.HK,15.7560,3495896
2026-01-19,0101.HK,8.7985,4614101
2026-01-19,0175.HK,8.4467,25796403
2026-01-19,0241.HK,5.7222,10400866
2026-01-19,0267.HK,36.7597,6690592
2026-01-19,0285.HK,33.3800,7288549
2026-01-19,0288.HK,4.1240,16482962
2026-01-19,0291.HK,36.8688,5039435
2026-01-19,0386.HK,3.4329,22285405
2026-01-19,0388.HK,329.2311,4897180
2026-01-19,0669.HK,83.3302,1872469
2026-01-19,0688.HK,18.0736,9456257
2026-01-19,0700.HK,475.5775,15906935
2026-01-19,0762.HK,5.7689,14172045
2026-01-19,0823.HK,50.0241,8194628
2026-01-19,0857.HK,3.9797,25268286
2026-01-19,0868.HK,16.0666,6710357
2026-01-19,0883.HK,10.4039,23417466
2026-01-19,0939.HK,7.7847,206762565
2026-01-19,0941.HK,63.0007,11555903
2026-01-19,0960.HK,9.4992,5972784
2026-01-19,0968.HK,6.4482,11258532
2026-01-19,1038.HK,49.7163,1876383
2026-01-19,1044.HK,32.0068,3277444
2026-01-19,1088.HK,28.4379,8577415
2026-01-19,1109.HK,26.0376,15400987
2026-01-19,1113.HK,37.0435,2478267
2026-01-19,1177.HK,6.7629,16346104
2026-01-19,1211.HK,350.6799,7400355
2026-01-19,1288.HK,2.4485,82759948
2026-01-19,1299.HK,65.7873,17025879
2026-01-19,1398.HK,4.3891,215041458
2026-01-19,1928.HK,11.8462,8009612
2026-01-19,1997.HK,33.1525,2008719
2026-01-19,2007.HK,1.0000,21962128
2026-01-19,2018.HK,33.9291,4209424
2026-01-19,2020.HK,75.6685,6989476
2026-01-19,2269.HK,32.4216,6844250
2026-01-19,2313.HK,75.3486,4128989
2026-01-19,2318.HK,39.1515,28259270
2026-01-19,2319.HK,24.7492,7308639
2026-01-19,2382.HK,198.6432,7540645
2026-01-19,2388.HK,25.6213,2938367
2026-01-19,2628.HK,39.6350,23110002
2026-01-19,2688.HK,99.6564,2598590
2026-01-19,3328.HK,5.2538,65826756
2026-01-19,3988.HK,2.9024,168174108
2026-01-20,0001.HK,42.5952,5160323
2026-01-20,0002.HK,67.2148,3523548
2026-01-20,0003.HK,51.5313,4433547
2026-01-20,0005.HK,70.5931,25743129
2026-01-20,0006.HK,36.8010,2395103
2026-01-20,0011.HK,112.4311,3971433
2026-01-20,0012.HK,23.3335,1861744
2026-01-20,0016.HK,71.0451,2881871
2026-01-20,0017.HK,25.0463,6778503
2026-01-20,0019.HK,71.0171,3500400
2026-01-20,0023.HK,22.5034,5107133
2026-01-20,0027.HK,49.0678,7111427
2026-01-20,0066.HK,14.4020,4528689
2026-01-20,0083.HK,15.8749,3841650
2026-01-20,0101.HK,8.8383,4686711
2026-01-20,0175.HK,8.3297,30536486
2026-01-20,0241.HK,6.0180,15660185
2026-01-20,0267.HK,37.1202,9843733
2026-01-20,0285.HK,33.8177,5575635
2026-01-20,0288.HK,4.1182,9516373
2026-01-20,0291.HK,36.6054,4277874
2026-01-20,0386.HK,3.3747,23190885
2026-01-20,0388.HK,324.5004,7970123
2026-01-20,0669.HK,83.1922,1837971
2026-01-20,0688.HK,18.1556,9152547
2026-01-20,0700.HK,493.9636,24785264
2026-01-20,0762.HK,5.7333,16650423
2026-01-20,0823.HK,50.3072,3904884
2026-01-20,0857.HK,3.9470,31649940
2026-01-20,0868.HK,16.0780,4798693
2026-01-20,0883.HK,10.2164,17191293
2026-01-20,0939.HK,7.7002,94435699
2026-01-20,0941.HK,62.5737,8131683
2026-01-20,0960.HK,9.7971,6960558
2026-01-20,0968.HK,6.3505,6341575
2026-01-20,1038.HK,49.9838,2492195
2026-01-20,1044.HK,32.1433,3080612
2026-01-20,1088.HK,27.8797,18768346
2026-01-20,1109.HK,26.0844,6219882
2026-01-20,1113.HK,37.6128,2837161
2026-01-20,1177.HK,6.7809,15295214
2026-01-20,1211.HK,363.1169,7302684
2026-01-20,1288.HK,2.4383,79494559
2026-01-20,1299.HK,64.9394,12175728
2026-01-20,1398.HK,4.3777,198682190
2026-01-20,1928.HK,11.9537,6315355
2026-01-20,1997.HK,33.6831,1129283
2026-01-20,2007.HK,1.0000,21076098
2026-01-20,2018.HK,34.2487,4003571
2026-01-20,2020.HK,75.0978,5452342
2026-01-20,2269.HK,34.2970,9939525
2026-01-20,2313.HK,75.9053,3076128
2026-01-20,2318.HK,38.3674,54566052
2026-01-20,2319.HK,24.9650,7264272
2026-01-20,2382.HK,204.0921,3825957
2026-01-20,2388.HK,25.6248,4674882
2026-01-20,2628.HK,39.5376,12003450
2026-01-20,2688.HK,99.2467,4446827
2026-01-20,3328.HK,5.2430,100300539
2026-01-20,3988.HK,2.9173,120846076
2026-01-21,0001.HK,42.9396,5818321
2026-01-21,0002.HK,67.5035,2722754
2026-01-21,0003.HK,51.8056,2944118
2026-01-21,0005.HK,71.4485,24866451
2026-01-21,0006.HK,36.8872,1155125
2026-01-21,0011.HK,112.6918,4498745
2026-01-21,0012.HK,23.5049,1329536
2026-01-21,0016.HK,71.1901,2708609
2026-01-21,0017.HK,25.1135,3415664
2026-01-21,0019.HK,71.3712,812158
2026-01-21,0023.HK,22.7244,4447499
2026-01-21,0027.HK,48.7460,6604505
2026-01-21,0066.HK,14.5705,2257708
2026-01-21,0083.HK,15.8445,5607205
2026-01-21,0101.HK,8.8138,7557307
2026-01-21,0175.HK,8.3885,28433260
2026-01-21,0241.HK,6.2161,17920434
2026-01-21,0267.HK,37.3617,9496238
2026-01-21,0285.HK,33.7383,4508026
2026-01-21,0288.HK,4.1377,8199434
2026-01-21,0291.HK,36.9402,5983648
2026-01-21,0386.HK,3.3697,39596586
2026-01-21,0388.HK,324.7861,13043948
2026-01-21,0669.HK,84.4426,1612144
2026-01-21,0688.HK,17.9828,5782169
2026-01-21,0700.HK,499.0184,10070708
2026-01-21,0762.HK,5.7120,11952890
2026-01-21,0823.HK,50.1750,4249791
2026-01-21,0857.HK,3.9378,18432038
2026-01-21,0868.HK,16.4219,5559492
2026-01-21,0883.HK,10.1779,13569206
2026-01-21,0939.HK,7.7315,176759659
2026-01-21,0941.HK,61.5980,13797006
2026-01-21,0960.HK,9.5463,6971966
2026-01-21,0968.HK,6.2531,8703906
2026-01-21,1038.HK,50.0136,2877310
2026-01-21,1044.HK,32.0597,3515395
2026-01-21,1088.HK,27.4801,6883386
2026-01-21,1109.HK,26.2304,6703670
2026-01-21,1113.HK,37.7322,3218615
2026-01-21,1177.HK,6.8223,10479150
2026-01-21,1211.HK,372.5635,9164181
2026-01-21,1288.HK,2.4468,102175950
2026-01-21,1299.HK,65.1151,10898263
2026-01-21,1398.HK,4.4052,104365420
2026-01-21,1928.HK,11.8825,5147059
2026-01-21,1997.HK,33.6593,2363886
2026-01-21,2007.HK,1.0090,17354097
2026-01-21,2018.HK,34.6168,3646938
2026-01-21,2020.HK,76.0899,3370980
2026-01-21,2269.HK,34.7052,8411751
2026-01-21,2313.HK,76.2470,2251338
2026-01-21,2318.HK,38.1264,16035804
2026-01-21,2319.HK,24.8748,5003682
2026-01-21,2382.HK,212.6834,8347104
2026-01-21,2388.HK,25.7045,3682134
2026-01-21,2628.HK,39.6334,27825678
2026-01-21,2688.HK,97.3732,3273129
2026-01-21,3328.HK,5.2875,63842582
2026-01-21,3988.HK,2.9256,89197500
2026-01-22,0001.HK,43.3895,4561692
2026-01-22,0002.HK,67.7225,3737906
2026-01-22,0003.HK,51.9978,3203455
2026-01-22,0005.HK,72.0115,36327644
2026-01-22,0006.HK,37.1658,2502335
2026-01-22,0011.HK,112.6834,3403229
2026-01-22,0012.HK,23.3395,2807150
2026-01-22,0016.HK,71.1720,3989450
2026-01-22,0017.HK,25.3875,7141424
2026-01-22,0019.HK,72.8621,2440134
2026-01-22,0023.HK,22.8786,2486073
2026-01-22,0027.HK,49.1384,14002312
2026-01-22,0066.HK,14.5640,4700145
2026-01-22,0083.HK,15.7422,6905723
2026-01-22,0101.HK,8.8724,5633332
2026-01-22,0175.HK,8.4730,32263992
2026-01-22,0241.HK,6.2612,10923167
2026-01-22,0267.HK,38.3655,9465769
2026-01-22,0285.HK,34.3651,3560631
2026-01-22,0288.HK,4.1816,16075702
2026-01-22,0291.HK,36.7751,3525559
2026-01-22,0386.HK,3.4179,57303415
2026-01-22,0388.HK,326.2356,9037464
2026-01-22,0669.HK,85.2993,2340484
2026-01-22,0688.HK,18.2978,15611205
2026-01-22,0700.HK,493.2269,16248505
2026-01-22,0762.HK,5.8038,25341178
2026-01-22,0823.HK,49.9904,9548162
2026-01-22,0857.HK,4.0522,20278574
2026-01-22,0868.HK,16.7004,8635084
2026-01-22,0883.HK,10.3391,11069631
2026-01-22,0939.HK,7.7385,185328856
2026-01-22,0941.HK,62.3225,8548835
2026-01-22,0960.HK,9.3698,6569590
2026-01-22,0968.HK,6.1337,12788849
2026-01-22,1038.HK,50.1350,1312392
2026-01-22,1044.HK,32.2549,3622551
2026-01-22,1088.HK,28.1318,12171256
2026-01-22,1109.HK,27.0178,10435738
2026-01-22,1113.HK,37.1899,3283494
2026-01-22,1177.HK,6.9831,14999003
2026-01-22,1211.HK,377.9487,13688637
2026-01-22,1288.HK,2.4664,171946404
2026-01-22,1299.HK,65.6685,18662004
2026-01-22,1398.HK,4.4375,246364362
2026-01-22,1928.HK,12.1348,13734526
2026-01-22,1997.HK,34.2470,1829611
2026-01-22,2007.HK,1.0000,28819640
2026-01-22,2018.HK,34.8671,3301544
2026-01-22,2020.HK,76.7940,3452292
2026-01-22,2269.HK,34.4416,7409852
2026-01-22,2313.HK,76.9319,3616006
2026-01-22,2318.HK,38.4959,15357632
2026-01-22,2319.HK,24.9982,6679954
2026-01-22,2382.HK,210.4969,6302815
2026-01-22,2388.HK,25.9434,2794927
2026-01-22,2628.HK,40.1533,25547487
2026-01-22,2688.HK,97.5836,4451487
2026-01-22,3328.HK,5.2560,56714909
2026-01-22,3988.HK,2.9427,106495089
2026-01-23,0001.HK,43.6591,6151182
2026-01-23,0002.HK,67.9363,2426861
2026-01-23,0003.HK,52.1621,2032490
2026-01-23,0005.HK,71.8451,21373894
2026-01-23,0006.HK,37.0052,2451952
2026-01-23,0011.HK,113.3276,6094571
2026-01-23,0012.HK,23.2152,2137391
2026-01-23,0016.HK,71.5863,2447294
2026-01-23,0017.HK,25.8709,6214010
2026-01-23,0019.HK,73.0873,2520107
2026-01-23,0023.HK,22.8745,1840976
2026-01-23,0027.HK,49.3921,9230369
2026-01-23,0066.HK,14.5529,1917103
2026-01-23,0083.HK,16.0475,4792209
2026-01-23,0101.HK,8.9857,5794542
2026-01-23,0175.HK,8.3827,18284744
2026-01-23,0241.HK,6.4549,11551477
2026-01-23,0267.HK,38.1010,5912663
2026-01-23,0285.HK,34.6706,3673310
2026-01-23,0288.HK,4.2081,12253272
2026-01-23,0291.HK,37.0659,4697943
2026-01-23,0386.HK,3.4038,30596707
2026-01-23,0388.HK,329.3941,11551855
2026-01-23,0669.HK,86.7191,1444987
2026-01-23,0688.HK,18.3913,6870882
2026-01-23,0700.HK,496.5698,9819067
2026-01-23,0762.HK,5.9601,23778250
2026-01-23,0823.HK,50.3625,2974067
2026-01-23,0857.HK,4.0431,20973534
2026-01-23,0868.HK,16.2714,5948257
2026-01-23,0883.HK,10.3318,18582699
2026-01-23,0939.HK,7.7191,171570088
2026-01-23,0941.HK,62.5459,7950307
2026-01-23,0960.HK,9.4042,9297534
2026-01-23,0968.HK,6.0758,4360492
2026-01-23,1038.HK,49.9756,1489167
2026-01-23,1044.HK,32.6057,2511075
2026-01-23,1088.HK,28.2665,10128999
2026-01-23,1109.HK,27.3026,10128577
2026-01-23,1113.HK,37.2745,2937533
2026-01-23,1177.HK,6.9878,13980398
2026-01-23,1211.HK,382.6104,9796014
2026-01-23,1288.HK,2.4791,67372631
2026-01-23,1299.HK,65.3542,10452237
2026-01-23,1398.HK,4.4098,262072399
2026-01-23,1928.HK,12.4046,12657941
2026-01-23,1997.HK,34.7160,1584304
2026-01-23,2007.HK,1.0200,20788666
2026-01-23,2018.HK,35.8610,3775852
2026-01-23,2020.HK,77.6466,5393362
2026-01-23,2269.HK,35.5994,11959323
2026-01-23,2313.HK,77.7001,3841335
2026-01-23,2318.HK,38.5190,37972862
2026-01-23,2319.HK,25.4737,5204867
2026-01-23,2382.HK,213.9604,8335181
2026-01-23,2388.HK,26.0687,3596765
2026-01-23,2628.HK,40.0758,16679940
2026-01-23,2688.HK,97.8894,2210575
2026-01-23,3328.HK,5.1679,53868409
2026-01-23,3988.HK,2.9448,111380104
2026-01-26,0001.HK,43.6236,4209027
2026-01-26,0002.HK,68.0782,1643647
2026-01-26,0003.HK,52.2921,2371849
2026-01-26,0005.HK,72.5416,39420782
2026-01-26,0006.HK,37.2322,1693249
2026-01-26,0011.HK,113.1748,3724675
2026-01-26,0012.HK,23.3105,972524
2026-01-26,0016.HK,71.1976,3049730
2026-01-26,0017.HK,25.4879,5009878
2026-01-26,0019.HK,73.7564,1775223
2026-01-26,0023.HK,22.7384,1648640
2026-01-26,0027.HK,50.0107,5890750
2026-01-26,0066.HK,14.8278,5424946
2026-01-26,0083.HK,16.1788,3891896
2026-01-26,0101.HK,8.9243,6202788
2026-01-26,0175.HK,8.3664,21258778
2026-01-26,0241.HK,6.4088,8241787
2026-01-26,0267.HK,38.5833,12953149
2026-01-26,0285.HK,34.9228,6903074
2026-01-26,0288.HK,4.2704,14768621
2026-01-26,0291.HK,36.8489,4203946
2026-01-26,0386.HK,3.4042,53502199
2026-01-26,0388.HK,331.8269,5360060
2026-01-26,0669.HK,87.1062,2841024
2026-01-26,0688.HK,18.4100,6491385
2026-01-26,0700.HK,493.1217,14485626
2026-01-26,0762.HK,5.9195,15852807
2026-01-26,0823.HK,50.0309,3229891
2026-01-26,0857.HK,4.0418,34516671
2026-01-26,0868.HK,16.0798,7286497
2026-01-26,0883.HK,10.5317,13048947
2026-01-26,0939.HK,7.7767,152176599
2026-01-26,0941.HK,62.2673,9013058
2026-01-26,0960.HK,9.5025,4341480
2026-01-26,0968.HK,6.0685,9667118
2026-01-26,1038.HK,49.9798,1541420
2026-01-26,1044.HK,32.4776,2602908
2026-01-26,1088.HK,28.4851,8842915
2026-01-26,1109.HK,27.6029,14172203
2026-01-26,1113.HK,36.8470,2696137
2026-01-26,1177.HK,7.1398,14753972
2026-01-26,1211.HK,380.5048,7255438
2026-01-26,1288.HK,2.4912,167530809
2026-01-26,1299.HK,65.4986,8066297
2026-01-26,1398.HK,4.4051,266719328
2026-01-26,1928.HK,12.6223,10296399
2026-01-26,1997.HK,34.7584,2452714
2026-01-26,2007.HK,1.0538,21414238
2026-01-26,2018.HK,36.2845,3556147
2026-01-26,2020.HK,77.4483,3522669
2026-01-26,2269.HK,35.9678,7702182
2026-01-26,2313.HK,77.8558,2650923
2026-01-26,2318.HK,38.5966,22505691
2026-01-26,2319.HK,25.5024,5407309
2026-01-26,2382.HK,212.8056,3453149
2026-01-26,2388.HK,25.7582,5881112
2026-01-26,2628.HK,39.4816,39983589
2026-01-26,2688.HK,98.0694,2738545
2026-01-26,3328.HK,5.1584,95596234
2026-01-26,3988.HK,2.9333,76576022
2026-01-27,0001.HK,43.7328,8836396
2026-01-27,0002.HK,68.9592,2247249
2026-01-27,0003.HK,53.2544,3543652
2026-01-27,0005.HK,73.1098,30319829
2026-01-27,0006.HK,37.4487,2347257
2026-01-27,0011.HK,113.4470,4913458
2026-01-27,0012.HK,23.4028,1211087
2026-01-27,0016.HK,70.7967,2754449
2026-01-27,0017.HK,25.1692,6062866
2026-01-27,0019.HK,74.1147,1665545
2026-01-27,0023.HK,22.9723,4233531
2026-01-27,0027.HK,50.9128,11760355
2026-01-27,0066.HK,14.8164,4919084
2026-01-27,0083.HK,16.2858,4919750
2026-01-27,0101.HK,8.9965,6183023
2026-01-27,0175.HK,8.3489,30940500
2026-01-27,0241.HK,6.3884,11149194
2026-01-27,0267.HK,38.8105,6187833
2026-01-27,0285.HK,34.5662,4916995
2026-01-27,0288.HK,4.2530,8860755
2026-01-27,0291.HK,36.4667,6165882
2026-01-27,0386.HK,3.4548,28202200
2026-01-27,0388.HK,333.2025,7712202
2026-01-27,0669.HK,86.1659,1706820
2026-01-27,0688.HK,18.4829,9066827
2026-01-27,0700.HK,488.5532,15138383
2026-01-27,0762.HK,5.9484,12664305
2026-01-27,0823.HK,50.1396,4476345
2026-01-27,0857.HK,4.0833,23509731
2026-01-27,0868.HK,16.0637,8155396
2026-01-27,0883.HK,10.3240,20779329
2026-01-27,0939.HK,7.7108,116442908
2026-01-27,0941.HK,62.5630,19913133
2026-01-27,0960.HK,9.5231,8784829
2026-01-27,0968.HK,5.9940,13369181
2026-01-27,1038.HK,50.2738,2077816
2026-01-27,1044.HK,32.7092,2086758
2026-01-27,1088.HK,29.0277,11021142
2026-01-27,1109.HK,27.3818,12113533
2026-01-27,1113.HK,37.1077,1875419
2026-01-27,1177.HK,7.1980,18383978
2026-01-27,1211.HK,390.3323,6327484
2026-01-27,1288.HK,2.4779,149267805
2026-01-27,1299.HK,65.7827,15063599
2026-01-27,1398.HK,4.4162,131795081
2026-01-27,1928.HK,12.5115,10591121
2026-01-27,1997.HK,35.1413,1820073
2026-01-27,2007.HK,1.0726,18032052
2026-01-27,2018.HK,36.5492,6634799
2026-01-27,2020.HK,77.0707,5354123
2026-01-27,2269.HK,36.7782,10334160
2026-01-27,2313.HK,78.5320,4207466
2026-01-27,2318.HK,38.9030,25600774
2026-01-27,2319.HK,25.8107,4555683
2026-01-27,2382.HK,215.1953,5558096
2026-01-27,2388.HK,25.7009,3347653
2026-01-27,2628.HK,39.8636,14148432
2026-01-27,2688.HK,98.0389,3684073
2026-01-27,3328.HK,5.1203,55327080
2026-01-27,3988.HK,2.9829,117911480
2026-01-28,0001.HK,43.6228,4107854
2026-01-28,0002.HK,68.4146,1664231
2026-01-28,0003.HK,52.7164,4666285
2026-01-28,0005.HK,72.8555,29411645
2026-01-28,0006.HK,37.1690,1770776
2026-01-28,0011.HK,113.3897,6236468
2026-01-28,0012.HK,23.5058,1695250
2026-01-28,0016.HK,70.8324,2851775
2026-01-28,0017.HK,25.6259,4578787
2026-01-28,0019.HK,73.4800,1960626
2026-01-28,0023.HK,22.7231,5263235
2026-01-28,0027.HK,50.4090,9197552
2026-01-28,0066.HK,14.7426,3056290
2026-01-28,0083.HK,16.5296,3992229
2026-01-28,0101.HK,9.1108,6735812
2026-01-28,0175.HK,8.3352,38970983
2026-01-28,0241.HK,6.4883,15963072
2026-01-28,0267.HK,38.1262,6170253
2026-01-28,0285.HK,34.8491,5021529
2026-01-28,0288.HK,4.2487,8520630
2026-01-28,0291.HK,36.5327,14322874
2026-01-28,0386.HK,3.4304,37039042
2026-01-28,0388.HK,332.8332,7236898
2026-01-28,0669.HK,85.9774,1803684
2026-01-28,0688.HK,18.8170,9252439
2026-01-28,0700.HK,495.1819,18347054
2026-01-28,0762.HK,5.8833,16990382
2026-01-28,0823.HK,51.1111,3316092
2026-01-28,0857.HK,4.0491,17808423
2026-01-28,0868.HK,16.0008,3183805
2026-01-28,0883.HK,10.2063,25246310
2026-01-28,0939.HK,7.6260,95988222
2026-01-28,0941.HK,63.0966,13521765
2026-01-28,0960.HK,9.8476,12036908
2026-01-28,0968.HK,5.8837,11319708
2026-01-28,1038.HK,50.1063,2395200
2026-01-28,1044.HK,32.5167,5078194
2026-01-28,1088.HK,28.1784,14919231
2026-01-28,1109.HK,27.3928,11854474
2026-01-28,1113.HK,37.3851,2241425
2026-01-28,1177.HK,7.3743,16418559
2026-01-28,1211.HK,393.2170,7740550
2026-01-28,1288.HK,2.4600,175531738
2026-01-28,1299.HK,65.4856,13728876
2026-01-28,1398.HK,4.4064,328658924
2026-01-28,1928.HK,12.5855,7355763
2026-01-28,1997.HK,35.5847,1790142
2026-01-28,2007.HK,1.0729,14481584
2026-01-28,2018.HK,37.1720,6918793
2026-01-28,2020.HK,77.0882,1685093
2026-01-28,2269.HK,37.8956,8371928
2026-01-28,2313.HK,78.3460,6104758
2026-01-28,2318.HK,38.7798,30853835
2026-01-28,2319.HK,25.8444,8994559
2026-01-28,2382.HK,216.2679,3589113
2026-01-28,2388.HK,25.8036,3955766
2026-01-28,2628.HK,39.3116,22171240
2026-01-28,2688.HK,98.0953,4020713
2026-01-28,3328.HK,5.0470,61513314
2026-01-28,3988.HK,2.9694,77139973
2026-01-29,0001.HK,44.1670,6594014
2026-01-29,0002.HK,69.2568,2670815
2026-01-29,0003.HK,53.2710,3124796
2026-01-29,0005.HK,73.6447,26005245
2026-01-29,0006.HK,37.6125,1949980
2026-01-29,0011.HK,114.2105,5531039
2026-01-29,0012.HK,23.6893,2810753
2026-01-29,0016.HK,72.4285,2599992
2026-01-29,0017.HK,26.0620,6775148
2026-01-29,0019.HK,74.9675,3205155
2026-01-29,0023.HK,23.0462,2523734
2026-01-29,0027.HK,51.5721,5473859
2026-01-29,0066.HK,15.0093,2724143
2026-01-29,0083.HK,16.5504,3987382
2026-01-29,0101.HK,9.2920,6323557
2026-01-29,0175.HK,8.7456,29281637
2026-01-29,0241.HK,6.5285,7620724
2026-01-29,0267.HK,39.1794,9655409
2026-01-29,0285.HK,34.7512,4046901
2026-01-29,0288.HK,4.3449,13317895
2026-01-29,0291.HK,37.0467,7171001
2026-01-29,0386.HK,3.4607,29569923
2026-01-29,0388.HK,335.9584,7501486
2026-01-29,0669.HK,87.8600,2072157
2026-01-29,0688.HK,18.9423,9046765
2026-01-29,0700.HK,508.0646,41368288
2026-01-29,0762.HK,6.0787,21131080
2026-01-29,0823.HK,51.3953,5052987
2026-01-29,0857.HK,4.1066,36966111
2026-01-29,0868.HK,16.1287,9860169
2026-01-29,0883.HK,10.3522,14879758
2026-01-29,0939.HK,7.6597,110502348
2026-01-29,0941.HK,64.4795,6667067
2026-01-29,0960.HK,10.0380,12781697
2026-01-29,0968.HK,6.0015,7011976
2026-01-29,1038.HK,50.5244,1425023
2026-01-29,1044.HK,32.7280,2106631
2026-01-29,1088.HK,28.6259,8653914
2026-01-29,1109.HK,27.4504,6992218
2026-01-29,1113.HK,37.8373,2022517
2026-01-29,1177.HK,7.5179,21612305
2026-01-29,1211.HK,411.8992,9843335
2026-01-29,1288.HK,2.4695,97180541
2026-01-29,1299.HK,65.4525,12611730
2026-01-29,1398.HK,4.4283,220851969
2026-01-29,1928.HK,12.7456,7648790
2026-01-29,1997.HK,36.1496,1668575
2026-01-29,2007.HK,1.1022,18414679
2026-01-29,2018.HK,37.5136,5172589
2026-01-29,2020.HK,77.6989,5255827
2026-01-29,2269.HK,37.7841,6185734
2026-01-29,2313.HK,78.9186,4748635
2026-01-29,2318.HK,39.1435,13817575
2026-01-29,2319.HK,25.9939,6414823
2026-01-29,2382.HK,219.9546,3129115
2026-01-29,2388.HK,26.3457,4340868
2026-01-29,2628.HK,39.6670,16548080
2026-01-29,2688.HK,99.5119,3305407
2026-01-29,3328.HK,5.0393,62674551
2026-01-29,3988.HK,3.0025,128185351
2026-01-30,0001.HK,44.8599,4467187
2026-01-30,0002.HK,68.8134,2965523
2026-01-30,0003.HK,53.0384,3632914
2026-01-30,0005.HK,74.0855,42535772
2026-01-30,0006.HK,37.4709,1512525
2026-01-30,0011.HK,115.5413,6990561
2026-01-30,0012.HK,23.7654,2336565
2026-01-30,0016.HK,70.6540,3830737
2026-01-30,0017.HK,25.7692,5718285
2026-01-30,0019.HK,75.1041,1658467
2026-01-30,0023.HK,22.9503,4601139
2026-01-30,0027.HK,51.4258,7574130
2026-01-30,0066.HK,15.1569,3097075
2026-01-30,0083.HK,16.2269,3721931
2026-01-30,0101.HK,9.2181,7138008
2026-01-30,0175.HK,8.8856,27450393
2026-01-30,0241.HK,6.4926,8571267
2026-01-30,0267.HK,39.0146,6303064
2026-01-30,0285.HK,33.6942,5273750
2026-01-30,0288.HK,4.2730,15646422
2026-01-30,0291.HK,36.8759,4518706
2026-01-30,0386.HK,3.4443,28755013
2026-01-30,0388.HK,335.1680,13241214
2026-01-30,0669.HK,87.3697,1268903
2026-01-30,0688.HK,18.7220,8342650
2026-01-30,0700.HK,503.3768,22092055
2026-01-30,0762.HK,6.0277,15322581
2026-01-30,0823.HK,50.9680,3635357
2026-01-30,0857.HK,4.1210,24798232
2026-01-30,0868.HK,16.2844,6717728
2026-01-30,0883.HK,10.3766,20522709
2026-01-30,0939.HK,7.6831,144571223
2026-01-30,0941.HK,64.8375,10603061
2026-01-30,0960.HK,10.0067,5806275
2026-01-30,0968.HK,6.0277,11283781
2026-01-30,1038.HK,50.1823,1922315
2026-01-30,1044.HK,32.8555,5315245
2026-01-30,1088.HK,28.5809,9578511
2026-01-30,1109.HK,27.2425,7554347
2026-01-30,1113.HK,38.5996,1875746
2026-01-30,1177.HK,7.5695,17329062
2026-01-30,1211.HK,412.9915,7449402
2026-01-30,1288.HK,2.4718,141328419
2026-01-30,1299.HK,65.9632,24853875
2026-01-30,1398.HK,4.4945,172401192
2026-01-30,1928.HK,12.8013,13328522
2026-01-30,1997.HK,35.4888,1292376
2026-01-30,2007.HK,1.1269,10655636
2026-01-30,2018.HK,37.3342,3947785
2026-01-30,2020.HK,75.8400,3708069
